PANDA -- facet enumeration with adjacency decomposition
Warning: validity of input vertices cannot be verified for reduced input.
Reduced Inequalities:
x0 -x3 +x4 -x7 +x10 -x11 +x14 -x15 +x17 -x19 +x21 -x23 +x28 -x30 +x36 -x38 +x44 -x50 +x52 -x58 +x60 -x64 +x68 -x72 +x76 <= 1
Processing #1 of at least 1 class
x0 -x3 +x4 -x7 +x8 +x12 +x17 -x19 +x21 -x23 +x28 -x30 +x36 -x38 +x44 -x46 -x54 -x64 +x68 -x72 +x76 <= 1
Processing #2 of at least 2 classes
Fourier-Motzkin Elimination step 4748 / 2304896: 6867
Fourier-Motzkin Elimination step 4749 / 2304896: 7017
Fourier-Motzkin Elimination step 4750 / 2304896: 7231
Fourier-Motzkin Elimination step 4751 / 2304896: 7799
Fourier-Motzkin Elimination step 4752 / 2304896: 7212
Fourier-Motzkin Elimination step 4753 / 2304896: 7299
Fourier-Motzkin Elimination step 4754 / 2304896: 7386
Fourier-Motzkin Elimination step 4755 / 2304896: 7261
Fourier-Motzkin Elimination step 4756 / 2304896: 7509
Fourier-Motzkin Elimination step 4757 / 2304896: 8112
Fourier-Motzkin Elimination step 4158 / 3450112: 5078
Fourier-Motzkin Elimination step 4159 / 3450112: 4925
Fourier-Motzkin Elimination step 4758 / 2304896: 7213
Fourier-Motzkin Elimination step 4160 / 3450112: 4965
Fourier-Motzkin Elimination step 4161 / 3450112: 5009
Fourier-Motzkin Elimination step 4759 / 2304896: 7488
Fourier-Motzkin Elimination step 4162 / 3450112: 4850
Fourier-Motzkin Elimination step 4760 / 2304896: 7022
Fourier-Motzkin Elimination step 4761 / 2304896: 6927
Fourier-Motzkin Elimination step 4762 / 2304896: 6361
Fourier-Motzkin Elimination step 4168 / 3450112: 5376
Fourier-Motzkin Elimination step 4169 / 3450112: 5646
Fourier-Motzkin Elimination step 4763 / 2304896: 6673
Fourier-Motzkin Elimination step 4170 / 3450112: 5669
Fourier-Motzkin Elimination step 4764 / 2304896: 6767
Fourier-Motzkin Elimination step 4171 / 3450112: 5785
Fourier-Motzkin Elimination step 4765 / 2304896: 7100
Fourier-Motzkin Elimination step 4172 / 3450112: 5906
Fourier-Motzkin Elimination step 4766 / 2304896: 7009
Fourier-Motzkin Elimination step 4173 / 3450112: 6086
Fourier-Motzkin Elimination step 4767 / 2304896: 7326
Fourier-Motzkin Elimination step 4174 / 3450112: 6158
Fourier-Motzkin Elimination step 4768 / 2304896: 7643
Fourier-Motzkin Elimination step 4175 / 3450112: 6322
Fourier-Motzkin Elimination step 4769 / 2304896: 7442
Fourier-Motzkin Elimination step 4176 / 3450112: 6360
Fourier-Motzkin Elimination step 4770 / 2304896: 7369
Fourier-Motzkin Elimination step 4177 / 3450112: 6453
Fourier-Motzkin Elimination step 4772 / 2304896: 7178
Fourier-Motzkin Elimination step 4178 / 3450112: 6546
Fourier-Motzkin Elimination step 4773 / 2304896: 7173
Fourier-Motzkin Elimination step 4179 / 3450112: 6954
Fourier-Motzkin Elimination step 4774 / 2304896: 6980
Fourier-Motzkin Elimination step 4180 / 3450112: 7022
Fourier-Motzkin Elimination step 4775 / 2304896: 6993
Fourier-Motzkin Elimination step 4181 / 3450112: 7224
Fourier-Motzkin Elimination step 4776 / 2304896: 6696
Fourier-Motzkin Elimination step 4182 / 3450112: 7434
Fourier-Motzkin Elimination step 4777 / 2304896: 6795
Fourier-Motzkin Elimination step 4183 / 3450112: 7535
Fourier-Motzkin Elimination step 4778 / 2304896: 6670
Fourier-Motzkin Elimination step 4779 / 2304896: 6695
Fourier-Motzkin Elimination step 4184 / 3450112: 7636
Fourier-Motzkin Elimination step 4780 / 2304896: 6746
Fourier-Motzkin Elimination step 4185 / 3450112: 7778
Fourier-Motzkin Elimination step 4782 / 2304896: 6926
Fourier-Motzkin Elimination step 4186 / 3450112: 7920
Fourier-Motzkin Elimination step 4783 / 2304896: 7150
Fourier-Motzkin Elimination step 4187 / 3450112: 8009
Fourier-Motzkin Elimination step 4784 / 2304896: 6952
Fourier-Motzkin Elimination step 4785 / 2304896: 6805
Fourier-Motzkin Elimination step 4188 / 3450112: 8235
Fourier-Motzkin Elimination step 4786 / 2304896: 6658
Fourier-Motzkin Elimination step 4189 / 3450112: 8719
Fourier-Motzkin Elimination step 4787 / 2304896: 6562
Fourier-Motzkin Elimination step 4788 / 2304896: 6311
Fourier-Motzkin Elimination step 4190 / 3450112: 8242
Fourier-Motzkin Elimination step 4789 / 2304896: 6242
Fourier-Motzkin Elimination step 4790 / 2304896: 5915
Fourier-Motzkin Elimination step 4191 / 3450112: 8291
Fourier-Motzkin Elimination step 4791 / 2304896: 5937
Fourier-Motzkin Elimination step 4192 / 3450112: 8340
Fourier-Motzkin Elimination step 4793 / 2304896: 5898
Fourier-Motzkin Elimination step 4193 / 3450112: 8531
Fourier-Motzkin Elimination step 4794 / 2304896: 5859
Fourier-Motzkin Elimination step 4194 / 3450112: 8515
Fourier-Motzkin Elimination step 4795 / 2304896: 5967
Fourier-Motzkin Elimination step 4796 / 2304896: 6144
Fourier-Motzkin Elimination step 4195 / 3450112: 8678
Fourier-Motzkin Elimination step 4797 / 2304896: 6519
Fourier-Motzkin Elimination step 4196 / 3450112: 8677
Fourier-Motzkin Elimination step 4798 / 2304896: 6183
Fourier-Motzkin Elimination step 4197 / 3450112: 8868
Fourier-Motzkin Elimination step 4801 / 2304896: 5822
Fourier-Motzkin Elimination step 4198 / 3450112: 8971
Fourier-Motzkin Elimination step 4802 / 2304896: 5602
Fourier-Motzkin Elimination step 4803 / 2304896: 5624
Fourier-Motzkin Elimination step 4199 / 3450112: 9253
Fourier-Motzkin Elimination step 4804 / 2304896: 5105
Fourier-Motzkin Elimination step 4805 / 2304896: 5202
Fourier-Motzkin Elimination step 4200 / 3450112: 9252
Fourier-Motzkin Elimination step 4201 / 3450112: 9213
Fourier-Motzkin Elimination step 4808 / 2304896: 5091
Fourier-Motzkin Elimination step 4809 / 2304896: 5080
Fourier-Motzkin Elimination step 4202 / 3450112: 9174
Fourier-Motzkin Elimination step 4810 / 2304896: 5069
Fourier-Motzkin Elimination step 4203 / 3450112: 9353
Fourier-Motzkin Elimination step 4811 / 2304896: 4602
Fourier-Motzkin Elimination step 4204 / 3450112: 9230
Fourier-Motzkin Elimination step 4205 / 3450112: 9350
Fourier-Motzkin Elimination step 4206 / 3450112: 9272
Fourier-Motzkin Elimination step 4207 / 3450112: 9182
Fourier-Motzkin Elimination step 4208 / 3450112: 9153
Fourier-Motzkin Elimination step 4209 / 3450112: 9184
Fourier-Motzkin Elimination step 4210 / 3450112: 9080
Fourier-Motzkin Elimination step 4211 / 3450112: 9132
Fourier-Motzkin Elimination step 4212 / 3450112: 9120
Fourier-Motzkin Elimination step 4213 / 3450112: 9169
Fourier-Motzkin Elimination step 4214 / 3450112: 9197
Fourier-Motzkin Elimination step 4215 / 3450112: 9201
Fourier-Motzkin Elimination step 4216 / 3450112: 9220
Fourier-Motzkin Elimination step 4217 / 3450112: 9568
Fourier-Motzkin Elimination step 4218 / 3450112: 8952
Fourier-Motzkin Elimination step 4219 / 3450112: 8962
Fourier-Motzkin Elimination step 4879 / 2304896: 5658
Fourier-Motzkin Elimination step 4880 / 2304896: 5372
Fourier-Motzkin Elimination step 4220 / 3450112: 8924
Fourier-Motzkin Elimination step 4881 / 2304896: 5651
Fourier-Motzkin Elimination step 4221 / 3450112: 9052
Fourier-Motzkin Elimination step 4883 / 2304896: 6048
Fourier-Motzkin Elimination step 4222 / 3450112: 8928
Fourier-Motzkin Elimination step 4884 / 2304896: 5907
Fourier-Motzkin Elimination step 4223 / 3450112: 8876
Fourier-Motzkin Elimination step 4224 / 3450112: 8851
Fourier-Motzkin Elimination step 4225 / 3450112: 8994
Fourier-Motzkin Elimination step 4890 / 2304896: 6414
Fourier-Motzkin Elimination step 4891 / 2304896: 6578
Fourier-Motzkin Elimination step 4226 / 3450112: 8773
Fourier-Motzkin Elimination step 4892 / 2304896: 6533
Fourier-Motzkin Elimination step 4893 / 2304896: 6825
Fourier-Motzkin Elimination step 4227 / 3450112: 8790
Fourier-Motzkin Elimination step 4894 / 2304896: 6417
Fourier-Motzkin Elimination step 4228 / 3450112: 8857
Fourier-Motzkin Elimination step 4895 / 2304896: 6894
Fourier-Motzkin Elimination step 4896 / 2304896: 6974
Fourier-Motzkin Elimination step 4229 / 3450112: 9092
Fourier-Motzkin Elimination step 4897 / 2304896: 7392
Fourier-Motzkin Elimination step 4230 / 3450112: 8932
Fourier-Motzkin Elimination step 4898 / 2304896: 7372
Fourier-Motzkin Elimination step 4899 / 2304896: 7763
Fourier-Motzkin Elimination step 4231 / 3450112: 8876
Fourier-Motzkin Elimination step 4900 / 2304896: 7878
Fourier-Motzkin Elimination step 4232 / 3450112: 8820
Fourier-Motzkin Elimination step 4901 / 2304896: 8352
Fourier-Motzkin Elimination step 4233 / 3450112: 8895
Fourier-Motzkin Elimination step 4902 / 2304896: 8037
Fourier-Motzkin Elimination step 4903 / 2304896: 8074
Fourier-Motzkin Elimination step 4234 / 3450112: 8614
Fourier-Motzkin Elimination step 4904 / 2304896: 8111
Fourier-Motzkin Elimination step 4235 / 3450112: 8547
Fourier-Motzkin Elimination step 4905 / 2304896: 8373
Fourier-Motzkin Elimination step 4906 / 2304896: 8327
Fourier-Motzkin Elimination step 4236 / 3450112: 8524
Fourier-Motzkin Elimination step 4907 / 2304896: 8719
Fourier-Motzkin Elimination step 4237 / 3450112: 8636
Fourier-Motzkin Elimination step 4908 / 2304896: 8110
Fourier-Motzkin Elimination step 4238 / 3450112: 8488
Fourier-Motzkin Elimination step 4239 / 3450112: 8425
Fourier-Motzkin Elimination step 4909 / 2304896: 8073
Fourier-Motzkin Elimination step 4240 / 3450112: 8362
Fourier-Motzkin Elimination step 4910 / 2304896: 8148
Fourier-Motzkin Elimination step 4241 / 3450112: 8408
Fourier-Motzkin Elimination step 4911 / 2304896: 8773
Fourier-Motzkin Elimination step 4242 / 3450112: 8454
Fourier-Motzkin Elimination step 4243 / 3450112: 8336
Fourier-Motzkin Elimination step 4912 / 2304896: 7752
Fourier-Motzkin Elimination step 4244 / 3450112: 8341
Fourier-Motzkin Elimination step 4913 / 2304896: 7715
Fourier-Motzkin Elimination step 4914 / 2304896: 7678
Fourier-Motzkin Elimination step 4245 / 3450112: 8467
Fourier-Motzkin Elimination step 4915 / 2304896: 7744
Fourier-Motzkin Elimination step 4246 / 3450112: 8226
Fourier-Motzkin Elimination step 4916 / 2304896: 8021
Fourier-Motzkin Elimination step 4917 / 2304896: 8799
Fourier-Motzkin Elimination step 4247 / 3450112: 8196
Fourier-Motzkin Elimination step 4248 / 3450112: 8050
Fourier-Motzkin Elimination step 4918 / 2304896: 7815
Fourier-Motzkin Elimination step 4249 / 3450112: 8124
Fourier-Motzkin Elimination step 4919 / 2304896: 8114
Fourier-Motzkin Elimination step 4250 / 3450112: 7911
Fourier-Motzkin Elimination step 4920 / 2304896: 7811
Fourier-Motzkin Elimination step 4251 / 3450112: 7809
Fourier-Motzkin Elimination step 4921 / 2304896: 7902
Fourier-Motzkin Elimination step 4252 / 3450112: 7755
Fourier-Motzkin Elimination step 4922 / 2304896: 7281
Fourier-Motzkin Elimination step 4253 / 3450112: 7850
Fourier-Motzkin Elimination step 4923 / 2304896: 7360
Fourier-Motzkin Elimination step 4254 / 3450112: 7635
Fourier-Motzkin Elimination step 4924 / 2304896: 7338
Fourier-Motzkin Elimination step 4925 / 2304896: 7563
Fourier-Motzkin Elimination step 4255 / 3450112: 7612
Fourier-Motzkin Elimination step 4926 / 2304896: 7306
Fourier-Motzkin Elimination step 4256 / 3450112: 7633
Fourier-Motzkin Elimination step 4927 / 2304896: 7391
Fourier-Motzkin Elimination step 4257 / 3450112: 7799
Fourier-Motzkin Elimination step 4928 / 2304896: 7476
Fourier-Motzkin Elimination step 4929 / 2304896: 7301
Fourier-Motzkin Elimination step 4258 / 3450112: 7661
Fourier-Motzkin Elimination step 4259 / 3450112: 7530
Fourier-Motzkin Elimination step 4932 / 2304896: 7110
Fourier-Motzkin Elimination step 4260 / 3450112: 7422
Fourier-Motzkin Elimination step 4933 / 2304896: 7199
Fourier-Motzkin Elimination step 4934 / 2304896: 7058
Fourier-Motzkin Elimination step 4261 / 3450112: 7537
Fourier-Motzkin Elimination step 4935 / 2304896: 7219
Fourier-Motzkin Elimination step 4262 / 3450112: 7052
Fourier-Motzkin Elimination step 4936 / 2304896: 6764
Fourier-Motzkin Elimination step 4263 / 3450112: 6943
Fourier-Motzkin Elimination step 4937 / 2304896: 6703
Fourier-Motzkin Elimination step 4264 / 3450112: 6837
Fourier-Motzkin Elimination step 4265 / 3450112: 6941
Fourier-Motzkin Elimination step 4940 / 2304896: 6530
Fourier-Motzkin Elimination step 4266 / 3450112: 6740
Fourier-Motzkin Elimination step 4941 / 2304896: 6490
Fourier-Motzkin Elimination step 4942 / 2304896: 6417
Fourier-Motzkin Elimination step 4267 / 3450112: 6694
Fourier-Motzkin Elimination step 4943 / 2304896: 6503
Fourier-Motzkin Elimination step 4268 / 3450112: 6648
Fourier-Motzkin Elimination step 4944 / 2304896: 6268
Fourier-Motzkin Elimination step 4269 / 3450112: 6720
Fourier-Motzkin Elimination step 4270 / 3450112: 6792
Fourier-Motzkin Elimination step 4947 / 2304896: 6027
Fourier-Motzkin Elimination step 4271 / 3450112: 6555
Fourier-Motzkin Elimination step 4272 / 3450112: 6455
Fourier-Motzkin Elimination step 4273 / 3450112: 6593
Fourier-Motzkin Elimination step 4951 / 2304896: 5406
Fourier-Motzkin Elimination step 4274 / 3450112: 6224
Fourier-Motzkin Elimination step 4275 / 3450112: 6040
Fourier-Motzkin Elimination step 4954 / 2304896: 5092
Fourier-Motzkin Elimination step 4276 / 3450112: 5856
Fourier-Motzkin Elimination step 4277 / 3450112: 5565
Fourier-Motzkin Elimination step 4278 / 3450112: 5419
Fourier-Motzkin Elimination step 4279 / 3450112: 5447
Fourier-Motzkin Elimination step 4280 / 3450112: 5155
Fourier-Motzkin Elimination step 4281 / 3450112: 4864
Fourier-Motzkin Elimination step 4282 / 3450112: 4838
Fourier-Motzkin Elimination step 4283 / 3450112: 4986
Fourier-Motzkin Elimination step 4284 / 3450112: 4694
Fourier-Motzkin Elimination step 4285 / 3450112: 4461
Fourier-Motzkin Elimination step 5117 / 2304896: 4420
Fourier-Motzkin Elimination step 4413 / 3450112: 3332
Fourier-Motzkin Elimination step 4420 / 3450112: 4588
Fourier-Motzkin Elimination step 4421 / 3450112: 4476
Fourier-Motzkin Elimination step 4422 / 3450112: 4534
Fourier-Motzkin Elimination step 4423 / 3450112: 4663
Fourier-Motzkin Elimination step 4424 / 3450112: 4790
Fourier-Motzkin Elimination step 5134 / 2304896: 4751
Fourier-Motzkin Elimination step 4425 / 3450112: 4909
Fourier-Motzkin Elimination step 4426 / 3450112: 5397
Fourier-Motzkin Elimination step 5137 / 2304896: 4827
Fourier-Motzkin Elimination step 4427 / 3450112: 4807
Fourier-Motzkin Elimination step 4428 / 3450112: 4909
Fourier-Motzkin Elimination step 4429 / 3450112: 5016
Fourier-Motzkin Elimination step 4430 / 3450112: 5320
Fourier-Motzkin Elimination step 5141 / 2304896: 5097
Fourier-Motzkin Elimination step 5142 / 2304896: 4837
Fourier-Motzkin Elimination step 4431 / 3450112: 5079
Fourier-Motzkin Elimination step 4432 / 3450112: 5190
Fourier-Motzkin Elimination step 5143 / 2304896: 4869
Fourier-Motzkin Elimination step 4433 / 3450112: 5301
Fourier-Motzkin Elimination step 5144 / 2304896: 5629
Fourier-Motzkin Elimination step 4434 / 3450112: 5269
Fourier-Motzkin Elimination step 4435 / 3450112: 5533
Fourier-Motzkin Elimination step 5145 / 2304896: 3559
Fourier-Motzkin Elimination step 4436 / 3450112: 6133
Fourier-Motzkin Elimination step 5146 / 2304896: 3346
Fourier-Motzkin Elimination step 4437 / 3450112: 5496
Fourier-Motzkin Elimination step 4438 / 3450112: 5503
Fourier-Motzkin Elimination step 4439 / 3450112: 5402
Fourier-Motzkin Elimination step 4440 / 3450112: 5968
Fourier-Motzkin Elimination step 4441 / 3450112: 4265
Fourier-Motzkin Elimination step 4442 / 3450112: 3435
Fourier-Motzkin Elimination step 4454 / 3450112: 4466
Fourier-Motzkin Elimination step 4455 / 3450112: 4525
Fourier-Motzkin Elimination step 4456 / 3450112: 4383
Fourier-Motzkin Elimination step 4457 / 3450112: 4518
Fourier-Motzkin Elimination step 4458 / 3450112: 4456
Fourier-Motzkin Elimination step 4459 / 3450112: 4507
Fourier-Motzkin Elimination step 4460 / 3450112: 4525
Fourier-Motzkin Elimination step 4462 / 3450112: 4697
Fourier-Motzkin Elimination step 5205 / 2304896: 6458
Fourier-Motzkin Elimination step 4463 / 3450112: 4888
Fourier-Motzkin Elimination step 5206 / 2304896: 6484
Fourier-Motzkin Elimination step 4464 / 3450112: 4784
Fourier-Motzkin Elimination step 5207 / 2304896: 6781
Fourier-Motzkin Elimination step 4465 / 3450112: 4654
Fourier-Motzkin Elimination step 5208 / 2304896: 6807
Fourier-Motzkin Elimination step 4467 / 3450112: 4444
Fourier-Motzkin Elimination step 5209 / 2304896: 6976
Fourier-Motzkin Elimination step 4468 / 3450112: 4263
Fourier-Motzkin Elimination step 5210 / 2304896: 7060
Fourier-Motzkin Elimination step 4469 / 3450112: 4216
Fourier-Motzkin Elimination step 5211 / 2304896: 6937
Fourier-Motzkin Elimination step 4470 / 3450112: 3913
Fourier-Motzkin Elimination step 4471 / 3450112: 4085
Fourier-Motzkin Elimination step 4472 / 3450112: 4087
Fourier-Motzkin Elimination step 5214 / 2304896: 6736
Fourier-Motzkin Elimination step 5215 / 2304896: 6647
Fourier-Motzkin Elimination step 4474 / 3450112: 4230
Fourier-Motzkin Elimination step 5216 / 2304896: 6566
Fourier-Motzkin Elimination step 5218 / 2304896: 6461
Fourier-Motzkin Elimination step 4477 / 3450112: 4826
Fourier-Motzkin Elimination step 4478 / 3450112: 4637
Fourier-Motzkin Elimination step 5219 / 2304896: 6400
Fourier-Motzkin Elimination step 5221 / 2304896: 6508
Fourier-Motzkin Elimination step 4481 / 3450112: 4507
Fourier-Motzkin Elimination step 5222 / 2304896: 6165
Fourier-Motzkin Elimination step 4482 / 3450112: 4411
Fourier-Motzkin Elimination step 4483 / 3450112: 4493
Fourier-Motzkin Elimination step 5225 / 2304896: 6833
Fourier-Motzkin Elimination step 4484 / 3450112: 4134
Fourier-Motzkin Elimination step 5226 / 2304896: 6843
Fourier-Motzkin Elimination step 4485 / 3450112: 4200
Fourier-Motzkin Elimination step 5227 / 2304896: 6886
Fourier-Motzkin Elimination step 5228 / 2304896: 6778
Fourier-Motzkin Elimination step 4487 / 3450112: 4155
Fourier-Motzkin Elimination step 5229 / 2304896: 6783
Fourier-Motzkin Elimination step 4488 / 3450112: 4031
Fourier-Motzkin Elimination step 5230 / 2304896: 6770
Fourier-Motzkin Elimination step 4489 / 3450112: 4094
Fourier-Motzkin Elimination step 5231 / 2304896: 6864
Fourier-Motzkin Elimination step 4490 / 3450112: 4157
Fourier-Motzkin Elimination step 5232 / 2304896: 6780
Fourier-Motzkin Elimination step 4491 / 3450112: 3833
Fourier-Motzkin Elimination step 5233 / 2304896: 6837
Fourier-Motzkin Elimination step 5234 / 2304896: 6818
Fourier-Motzkin Elimination step 4494 / 3450112: 3406
Fourier-Motzkin Elimination step 5235 / 2304896: 6778
Fourier-Motzkin Elimination step 5236 / 2304896: 6819
Fourier-Motzkin Elimination step 5237 / 2304896: 7001
Fourier-Motzkin Elimination step 5238 / 2304896: 6700
Fourier-Motzkin Elimination step 5239 / 2304896: 6847
Fourier-Motzkin Elimination step 5242 / 2304896: 6812
Fourier-Motzkin Elimination step 5243 / 2304896: 6704
Fourier-Motzkin Elimination step 5244 / 2304896: 6596
Fourier-Motzkin Elimination step 5245 / 2304896: 6509
Fourier-Motzkin Elimination step 5246 / 2304896: 6422
Fourier-Motzkin Elimination step 5247 / 2304896: 6076
Fourier-Motzkin Elimination step 5250 / 2304896: 5564
Fourier-Motzkin Elimination step 5254 / 2304896: 6391
Fourier-Motzkin Elimination step 5255 / 2304896: 6557
Fourier-Motzkin Elimination step 5256 / 2304896: 6503
Fourier-Motzkin Elimination step 5257 / 2304896: 6578
Fourier-Motzkin Elimination step 5258 / 2304896: 6603
Fourier-Motzkin Elimination step 5259 / 2304896: 6770
Fourier-Motzkin Elimination step 5260 / 2304896: 6707
Fourier-Motzkin Elimination step 5261 / 2304896: 6741
Fourier-Motzkin Elimination step 5262 / 2304896: 6818
Fourier-Motzkin Elimination step 5263 / 2304896: 6752
Fourier-Motzkin Elimination step 4559 / 3450112: 4112
Fourier-Motzkin Elimination step 5264 / 2304896: 6846
Fourier-Motzkin Elimination step 5265 / 2304896: 7090
Fourier-Motzkin Elimination step 5266 / 2304896: 6749
Fourier-Motzkin Elimination step 5267 / 2304896: 7061
Fourier-Motzkin Elimination step 5268 / 2304896: 6997
Fourier-Motzkin Elimination step 5269 / 2304896: 7039
Fourier-Motzkin Elimination step 4568 / 3450112: 4458
Fourier-Motzkin Elimination step 5270 / 2304896: 7156
Fourier-Motzkin Elimination step 4570 / 3450112: 4570
Fourier-Motzkin Elimination step 5271 / 2304896: 7071
Fourier-Motzkin Elimination step 4571 / 3450112: 4617
Fourier-Motzkin Elimination step 5272 / 2304896: 6986
Fourier-Motzkin Elimination step 5273 / 2304896: 6925
Fourier-Motzkin Elimination step 4574 / 3450112: 4519
Fourier-Motzkin Elimination step 5274 / 2304896: 6864
Fourier-Motzkin Elimination step 5275 / 2304896: 6561
Fourier-Motzkin Elimination step 5276 / 2304896: 6574
Fourier-Motzkin Elimination step 5277 / 2304896: 6763
Fourier-Motzkin Elimination step 4578 / 3450112: 5267
Fourier-Motzkin Elimination step 4579 / 3450112: 5423
Fourier-Motzkin Elimination step 5278 / 2304896: 6184
Fourier-Motzkin Elimination step 4580 / 3450112: 5498
Fourier-Motzkin Elimination step 4581 / 3450112: 5739
Fourier-Motzkin Elimination step 4582 / 3450112: 5569
Fourier-Motzkin Elimination step 5281 / 2304896: 6685
Fourier-Motzkin Elimination step 4583 / 3450112: 5635
Fourier-Motzkin Elimination step 5282 / 2304896: 6625
Fourier-Motzkin Elimination step 4584 / 3450112: 5701
Fourier-Motzkin Elimination step 5283 / 2304896: 6692
Fourier-Motzkin Elimination step 5284 / 2304896: 6646
Fourier-Motzkin Elimination step 4585 / 3450112: 5865
Fourier-Motzkin Elimination step 5285 / 2304896: 6679
Fourier-Motzkin Elimination step 4586 / 3450112: 5918
Fourier-Motzkin Elimination step 5286 / 2304896: 6630
Fourier-Motzkin Elimination step 4587 / 3450112: 6187
Fourier-Motzkin Elimination step 5287 / 2304896: 6696
Fourier-Motzkin Elimination step 5288 / 2304896: 6625
Fourier-Motzkin Elimination step 4588 / 3450112: 5865
Fourier-Motzkin Elimination step 5289 / 2304896: 6483
Fourier-Motzkin Elimination step 4589 / 3450112: 5767
Fourier-Motzkin Elimination step 5290 / 2304896: 6341
